Product_id,PLU,COMMODITY,VARIETY
1352,99482407490,365 EVERYDAY VALUE  BLUE CHEESE CRUMBLES,
1353,99482407551,365 EVERYDAY VALUE  HARICOTS VERTS,
1354,99482408404,365 EVERYDAY VALUE  ORGANIC DARK MAPLE SYRUP,
1355,99482408411,365 EVERYDAY VALUE  GRADE A MAPLE SYRUP,
1356,99482408428,MAPLE SYRUP   ,
1357,99482408435,365 EVERYDAY VALUE  ORGANIC GRADE A MAPLE SYRUP,
1358,99482408503,WHOLE FOODS MARKET  ANGEL FOOD CAKE   ,
1359,99482408510,WHOLE FOODS MARKET  ANGEL FOOD CAKE  CHOCOLATE   ,
1360,99482408527,PUMPKIN ANGEL FOOD CAKE   ,
1361,99482408534,MANGO CHUNKS   ,
1362,99482408541,PINEAPPLE CHUNKS   ,
1363,99482408862,ITALIAN SPARKLING MINERAL WATER   ,
1364,99482408879,MINT ITALIAN SPARKLING MINERAL WATER   ,
1365,99482409241,TOFU   ,
1366,99482409258,365 EVERYDAY VALUE  ORGANIC TOFU FIRY,
1367,99482409265,WHOLE FOODS MARKET  CAPPUCCINO TRUFFLES   ,
1368,99482409296,365 EVERYDAY VALUE  WHOLE FOODS MARKET  APPLE CEREAL BARS  APPLE,
1369,99482409302,CEREAL BARS   ,
1370,99482409326,CEREAL BARS   ,
1371,99482409463,MINERAL WATER   ,
1372,99482409890,STEVIA EXTRACT   ,
1373,99482410339,365 EVERYDAY VALUE  JUST FRUIT STRAWBERRY FRUIT SPREAD  STRAWBERRY,
1374,99482410346,365 EVERYDAY VALUE  FRUIT SPREAD  RASPBERRY,
1375,99482410353,365 EVEYDAY VALUE  FRUIT SPREAD  APRICOT,
1376,99482410360,JUST FRUIT SPREAD   ,
1377,99482410377,365 EVERYDAY VALUE  JUST WILD BLUEBERRY FRUIT SPREAD  BLUEBERRY,
1378,99482410384,FRUIT SPREAD   ,
1379,99482410391,FRUITS OF THE FOREST FRUIT SPREAD   ,
1380,99482410483,CUT OKRA   ,
1381,99482410681,ORGANIC TOMATO KETCHUP   ,
1382,99482410711,SOY SAUCE   ,
1383,99482410889,365 EVERYDAY VALUE  ORGANIC WHOLE WHEAT SPAGHETTI  WHOLE WHEAT MACARONI PRODUCT,
1384,99482410896,365 EVERYDAY VALUE  WHOLE WHEAT LINGUINE,
1385,99482410902,WHOLE WHEAT MACARONI PRODUCT  PENNE RIGATE   ,
1386,99482410971,365 EVERYDAY VALUE  UNSALTED TOPS SALTINE CRACKERS,
1387,99482410988,SALTINE CRACKERS   ,
1388,99482411060,WHOLE CATCH  WILD ALASKAN SOCKEYE SALMON FILLETS   ,
1389,99482411206,TORTILLA CHIPS   ,
1390,99482411312,365 EVERYDAY VALUE  FINE CRYSTALS SEA SALT,
1391,99482411473,365 EVERYDAY VALUE  ORGANIC CANE SUGAR,
1392,99482411480,365 EVERYDAY VALUE  RAW TURBINADO SUGAR,
1393,99482411572,365 EVERYDAY VALUE  CRACKED WHEAT CRACKERS,
1394,99482411756,365 EVERYDAY VALUE  TONIC WATER,
1395,99482411763,365 EVERYDAY VALUE  CLUB SODA,
1396,99482412289,365 EVERYDAY VALUE  WHIPPED CREAM CHEESE,
1397,99482412296,365 EVERYDAY VALUE  CREAM CHEESE SPREAD,
1398,99482412319,WHOLE FOODS MARKET  GORGONZOLA CRUMBLES   ,
1399,99482412333,WHOLE FOODS MARKET  FRESH MOZZARELLA CILIEGINE   ,
1400,99482412340,WHOLE FOODS MARKET  FRESH MOZZARELLA OVOLINE   ,
1401,99482412418,365 EVERYDAY VALUE  PART-SKIM MOZZARELLA VEGETARIAN CHEESE,
1402,99482412425,365 EVERYDAY VALUE  MONTEREY JACK CHEESE,
1403,99482412463,CHEDDAR CHEESE   ,
1404,99482412470,SHARP CHEDDAR CHEESE   ,
1405,99482412487,365 EVERYDAY VALUE  MOZZARELLA CHEESE,
1406,99482412562,365 EVERYDAY VALUE  TROPICAL BLEND  STRAWBERRIES  MANGOES  BANANAS,
1407,99482412753,365 EVERYDAY VALUE  MINI PIZZAS  THREE CHEESE,
1408,99482413019,UNFILTERED APPLE CIDER VINEGAR   ,
1409,99482413026,SEA SALT   ,
1410,99482413422,FRUIT BARS   ,
1411,99482413439,CARIBBEAN MIX FRUIT BARS   ,
1412,99482413446,FRUIT BARS   ,
1413,99482413453,FRUIT BARS   ,
1414,99482413460,FRUIT BARS   ,
1415,99482413484,WHITE RICE   ,
1416,99482413491,365 EVERYDAY VALUE  SMOKEHOUSE BACON,
1417,99482413507,ICE CREAM BARS   ,
1418,99482413521,365 EVERYDAY VALUE  VANILLA ICE CREAM BARS  CHOCOLATE & ALMOND,
1419,99482413538,365 EVERYDAY VALUE  ORGANIC FUDGE BARS,
1420,99482413675,ORGANIC KOSHER BABY DILLS   ,
1421,99482413682,ORGANIC BREAD & BUTTER CHIPS   ,
1422,99482413699,DILL PICKLES   ,
1423,99482413705,KOSHER DILL PICKLES   ,
1424,99482413729,365 EVERYDAY VALUE  VITAMIN D MILK,
1425,99482413736,365 EVERYDAY VALUE  2% FAT VITAMIN A & D COW'S MILK,
1426,99482413743,365 EVERYDAY VALUE  LOW FAT MILK,
1427,99482413750,VITAMIN A & D MILK   ,
1428,99482413767,VITAMIN D MILK   ,
1429,99482413774,REDUCED FAT MILK   ,
1430,99482413781,365 EVERYDAY VALUE  MILK,
1431,99482413798,365 EVERYDAY VALUE  FAT FREE MILK,
1432,99482413835,WHOLE FOODS MARKET  TRUFFLED WALNUTS   ,
1433,99482414047,WHOLE FOODS MARKET  CROSTINI CRISP ITALIAN TOAST  ORIGINAL   ,
1434,99482414221,BLACK BEANS   ,
1435,99482414306,CANNELLINI BEANS   ,
1436,99482414399,ORGANIC TOMATO PASTE   ,
1437,99482414405,365 EVERYDAY VALUE  ORGANIC TOMATO SAUCE,
1438,99482414412,365 EVERYDAY VALUE  ORGANIC DICED TOMATOES,
1439,99482414429,ORGANIC WHOLE PEELED TOMATOES   ,
1440,99482414436,DICED TOMATOES   ,
1441,99482414443,365 EVERYDAY VALUE  ORGANIC DICED TOMATOES,
1442,99482414474,WHOLE FOODS MARKET  365 EVERYDAY VALUE  UNBLEACHED ALL-PURPOSE BAKING FLOUR,
1443,99482414726,365 EVERYDAY VALUE  PINTO BEANS,
1444,99482414740,365 EVERYDAY VALUE  ORGANIC GREEN LENTILS,
1445,99482414757,365 EVERYDAY VALUE  ORGANIC  BLACK BEANS,
1446,99482414764,WHITE QUINOA   ,
1447,99482414870,365 EVERYDAY VALUE  PEPPERMINT  MINTS,
1448,99482414900,365 EVERYDAY VALUE  RICE CRACKERS  WASABI,
1449,99482414917,RICE CRACKERS   ,
1450,99482414931,365 EVERYDAY VALUE  TAMARI RICE CRACKERS,
1451,99482415006,365 EVERYDAY VALUE  ORGANIC HOMESTYLE TORTILLA,
1452,99482415174,SMOKEHOUSE BACON   ,
1453,99482415198,365 EVERYDAY VALUE  ORGANIC BEEF JERKEY  ORIGINAL,
1454,99482415204,365 EVERYDAY VALUE  PEPPERED BEEF JERKY  SMOKE,
1455,99482415211,365 EVERYDAY VALUE  ORGANIC BEEF JERKY TERIYAKI,
1456,99482415235,100% PURE PUMPKIN,
1457,99482415242,ORGANIC TRADITIONAL BAKED BEANS   ,
1458,99482415389,365 EVERYDAY VALUE  ASSORTED ENTERTAINMENT CRACKERS,
1459,99482415419,WHOLE FOODS MARKET  ASIAGO CHEESE SHREDDED   ,
1460,99482415501,ORGANIC LOWFAT MILK   ,
1461,99482415518,WHOLE MILK   ,
1462,99482415525,REDUCED FAT MILK   ,
1463,99482415532,ORGANIC LOWFAT MILK   ,
1464,99482415549,FAT FREE MILK   ,
1465,99482415730,PARMESAN CHEESE    ,
1466,99482415990,WILD SALMON   ,
1467,99482416003,PINK ALASKAN WILD SALMON   ,
1468,99482416010,365 EVERYDAY VALUE  PINK ALASKAN WILD SALMON,
1469,99482416393,ORGANIC COCONUT MILK   ,
1470,99482416409,LIGHT COCONUT MILK   ,
1471,99482416416,365 EVERYDAY VALUE  SALAD CUT HEARTS OF PALM,
1472,99482416553,WHOLE MILK   ,
1473,99482416560,2% MILKFAT REDUCED FAT MILK,
1474,99482416577,LOW FAT MILK   ,
1475,99482416584,FAT FREE MILK   ,
1476,99482416591,WHOLE VITAMIN D MILK   ,
1477,99482416607,REDUCED FAT MILK   ,
1478,99482416614,LOWFAT MILK   ,
1479,99482416621,FAT FREE SKIM MILK   ,
1480,99482416836,PITTED BLACK OLIVES   ,
1481,99482416843,365 EVERYDAY VALUE  PITTED BLACK OLIVES,
1482,99482416850,JUMBO PITTED BLACK OLIVES   ,
1483,99482416867,365 EVERYDAY VALUE  SLICED BLACK OLIVES,
1484,99482416874,MEDIUM PITTED RIPE GREEN OLIVES   ,
1485,99482416898,MONTEREY JACK CHEESE   ,
1486,99482416904,365 EVERYDAY VALUE  ORGANIC MOZZARELLA CHEESE,
1487,99482416911,365 EVERYDAY VALUE  DELICIOUS NATURAL CHEESE  MUENSTER,
1488,99482416928,365 EVERYDAY VALUE  PEPPER JACK CHEESE,
1489,99482417055,SOY MILK   ,
1490,99482417086,365 EVERYDAY VALUE  LASAGNE,
1491,99482417093,365 EVERYDAY VALUE  ORGANIC WHOLE WHEAT SHELLS  MACARONI PRODUCT,
1492,99482417109,365 EVERYDAY VALUE  ORGANIC WHOLE WHEAT FUSILLI,
1493,99482417277,365 EVERYDAY VALUE  ORGANIC GRAHAM BEAR COOKIES  CHOCOLATE,
1494,99482417369,GINGER SNAP COOKIES   ,
1495,99482417376,ANIMAL COOKIES   ,
1496,99482417727,WHOLE FOODS MARKET  CARAMELS CANDY   ,
1497,99482417796,WHOLE VITAMIN D MILK   ,
1498,99482417819,LOWFAT MILK   ,
1499,99482417826,FAT FREE SKIM MILK   ,
1500,99482417833,WHOLE MILK   ,
1501,99482417840,2% REDUCED FAT MILK,
1502,99482417857,1% LOWFAT MILK,
1503,99482417864,SKIM FAT FREE MILK   ,
1504,99482417871,BELGIAN LITTLE BITES   ,
1505,99482417888,MILK CHOCOLATE BELGIAN LITTLE BITES PETITE BOUCHEES   ,
1506,99482417932,365 EVERYDAY VALUE  PASTA RINGS IN TOMATO SAUCE  TOMATO,
1507,99482417956,CHEESE RAVIOLI IN TOMATO SAUCE   ,
1508,99482417963,365 ORGANIC EVERYDAY VALUE  ORGANIC VERY BERRY FRUIT STRIP,
1509,99482417970,365 ORGANIC EVERYDAY VALUE  ORGANIC PEACH FRUIT STRIP,
1510,99482417987,365 ORGANIC EVERYDAY VALUE  ORGANIC FRUIT STRIP  STRAWBERRY,
1511,99482417994,365 ORGANIC EVERYDAY VALUE  ORGANIC CRANBERRY FRUIT STRIP,
1512,99482418007,365 EVERYDAY VALUE  ORGANIC BLUEBERRY FRUIT STRIP,
1513,99482418014,365 ORGANIC EVERYDAY VALUE  CHERRY FRUIT STRIP,
1514,99482418298,365 EVERYDAY VALUE  WHOLE WHEAT FLOUR,
1515,99482418342,365 EVERYDAY VALUE  TOMATO SAUCE  TOMATO,
1516,99482418359,CRUSHED TOMATOES WITH BASIL   ,
1517,99482418366,DICED TOMATOES WITH ITALIAN HERBS   ,
1518,99482418373,ORGANIC PASTA SAUCE   ,
1519,99482418915,SPRING WATER   ,
1520,99482418922,SPRING WATER   ,
1521,99482418939,SPRING WATER   ,
1522,99482418984,365 EVERYDAY VALUE  ORGANIC GOLDEN ROUND CRACKERS,
1523,99482418991,365 EVERYDAY VALUE  ORGANIC GARLIC & HERB WATER CRACKERS  GARLIC & HERB,
1524,99482419004,365 EVERYDAY VALUE  WATER CRACKERS,
1525,99482419868,365 EVERYDAY VALUE  ORGANIC INSTANT OATMEAL  OATS & FLAX,
1526,99482419899,365 EVERYDAY VALUE  MAPLE & SPICE INSTANT OATMEAL,
1527,99482419912,365 EVERYDAY VALUE  ORGANIC QUICK OATS,
1528,99482419929,OLD-FASHIONED ROLLED OATS   ,
1529,99482420246,365 EVERYDAY VALUE  ORGANIC CREAMY PEANUT BUTTER,
1530,99482420314,365 EVERYDAY VALUE  ORGANIC SHREDDED MILD CHEDDAR,
1531,99482420321,365 EVERYDAY VALUE  SHREDDED PEPPER JACK CHEESE,
1532,99482420352,365 EVERYDAY VALUE  SHREDDED MONTEREY JACK CHEESE,
1533,99482420369,FIESTA BLEND CHEESE   ,
1534,99482420475,CRACKERS   ,
1535,99482420574,CHEESE   ,
1536,99482420734,365 EVERYDAY VALUE  TURKEY JERKY  TERIYAKI,
1537,99482420864,365 EVERYDAY VALUE  ORGANIC 100% JUICE  CONCORD GRAPE,
1538,99482420888,365 EVERYDAY VALUE  100% JUICE  PRUNE,
1539,99482420901,365 EVERYDAY VALUE  ORGANIC 100% JUICE  TART CHERRY,
1540,99482420925,365 EVERYDAY VALUE  ORGANIC CRANBERRY JUICE  CRANBERRY,
1541,99482420949,100% JUICE,
1542,99482420963,APPLE FROM CONCENTRATE   ,
1543,99482420994,ORGANIC LEMONADE   ,
1544,99482421045,365 EVERYDAY VALUE  100% NATURALLY FLAVORED JUICE  POMEGRANATE,
1545,99482421106,ORGANIC VEGETARIAN CHILI   ,
1546,99482421113,365 ORGANIC EVERYDAY VALUE  ORGANIC VEGETARIAN CHILI  SPICY,
1547,99482421168,BLACK BEANS   ,
1548,99482421243,365 EVERYDAY VALUE  RICH CHOCOLATE FLAVOR MIX ORGANIC HOT COCOA,
1549,99482421311,COOKIES   ,
1550,99482421328,CHOCOLATE CHIP COOKIES   ,
1551,99482421373,ORGANIC CROUTONS    ,
1552,99482421397,365 EVERYDAY VALUE  ORGANIC CROUTONS  GARLIC & BUTTER,
1553,99482421403,365 EVERYDAY VALUE  CROUTONS  CHEESE & GARLIC,
1554,99482421885,365 EVERYDAY VALUE  ORGANIC PEANUT BUTTER BALLS,
1555,99482421915,ORGANIC TACO SHELLS   ,
1556,99482422004,365 EVERYDAY VALUE  ELECTROLYTE WATER,
1557,99482422028,WATER   ,
1558,99482422042,ELECTROLYTE WATER   ,
1559,99482422141,ORGANIC MUSTARD   ,
1560,99482422264,EXTRA VIRGIN OLIVE OIL   ,
1561,99482422417,365 ORGANIC  ORGANIC PASTA SAUCE,
1562,99482423100,LOW FAT MILK   ,
1563,99482423124,365 EVERYDAY VALUE  MILK,
1564,99482423131,365 EVERYDAY VALUE  REDUCED FAT MILK,
1565,99482423148,365 EVERYDAY VALUE  LOW FAT MILK,
1566,99482423155,FAT FREE MILK   ,
1567,99482423193,365 EVERYDAY VALUE  UNCURED APPLEWOOD SMOKED BACON,
1568,99482423322,365 EVERYDAY VALUE  DOUBLE CONCENTRATED TOMATO PASTE,
1569,99482423650,365 EVERYDAY VALUE  BASIL PESTO,
1570,99482424022,365 EVERYDAY VALUE  PITA CHIPS  GARLIC PARMESAN,
1571,99482424039,365 EVERYDAY VALUE  BAKED PITA CHIPS,
1572,99482424046,365 EVERYDAY VALUE  PITA CHIPS  JALAPENO,
1573,99482424053,365 EVERYDAY VALUE  BAKED PITA CHIPS  SEA SALT,
1574,99482424107,ORGANIC CANE SUGAR   ,
1575,99482424114,365 EVERYDAY VALUE  ORGANIC POWDERED SUGAR,
1576,99482424121,CANE SUGAR   ,
1577,99482424220,365 EVERYDAY VALUE  LEMON JUICE,
1578,99482424237,365 EVERYDAY VALUE  ORGANIC 100% JUICE  LIME,
1579,99482424398,ORGANIC CARAMEL TRUFFLES   ,
1580,99482424534,365 EVERYDAY VALUE  ORGANIC PANCAKE & WAFFLE  BUTTERMILK,
1581,99482424565,WHOLE FOODS MARKET  TRUFFLED ESPRESSO BEANS   ,
1582,99482424824,EGG NOG   ,
1583,99482424831,EGG NOG   ,
1584,99482424930,ORGANIC STUFFING MIX WITH CHICKEN FLAVOR   ,
1585,99482424985,365 EVERYDAY VALUE  PITA CHIPS  SEA SALT,
1586,99482425951,365 EVERYDAY VALUE  ORGANIC FIVE CHEESE RAVIOLI,
1587,99482425968,365 EVERYDAY VALUE  ORGANIC BUTTERNUT SQUASH RAVIOLI,
1588,99482426194,WHOLE FOODS MARKET  HOMESTYLE TWO WHEAT PIE SHELLS   ,
1589,99482426309,365 EVERYDAY VALUE  HALF & HALF,
1590,99482426316,HALF & HALF   ,
1591,99482426378,THICK & CHUNKY SALSA   ,
1592,99482426408,365 EVERYDAY VALUE  BLACK BEAN & CORN SALSA,
1593,99482426460,SALSA   ,
1594,99482426491,SALSA ROASTED CHIPOTLE   ,
1595,99482426620,ORGANIC SANDWICH SLICES   ,
1596,99482426637,DILL SPEARS   ,
1597,99482426644,SAUERKRAUT   ,
1598,99482427207,LIGHT BROWN SUGAR   ,
1599,99482427313,365 EVERYDAY VALUE  TANDOORI NAAN  ORIGINAL,
1600,99482427320,365 EVERYDAY VALUE  TANDOORI NAAN  ROASTED GARLIC,
1601,99482427337,365 EVERYDAY VALUE  TANDOORI WHOLE WHEAT NAAN,
1602,99482427474,WHOLE CATCH  SOCKEYE SALMON   ,
1603,99482427498,WHOLE CATCH  HOT SMOKED SOCKEYE WILD ALASKAN SLAMON  CAJUN SPICE   ,
1604,99482427504,SWEET RELISH   ,
1605,99482427696,365 EVERYDAY VALUE  ORGANIC SHELLS & CHEESE,
1606,99482427702,365 EVERYDAY VALUE  MACARONI & CHEESE,
1607,99482427719,365 EVERYDAY VALUE  SHELLS & CHEESE  CHEDDAR CHEESE,
1608,99482427726,365 EVERYDAY VALUE  SHELLS & ALFREDO,
1609,99482427733,WHOLE FOODS MARKET  BLOOD ORANGE ITALIAN SODA   ,
1610,99482427740,ITALIAN SODA   ,
1611,99482427771,WHOLE FOODS MARKET  ITALIAN SPARKLING MINERAL WATER  LIME   ,
1612,99482427931,365 EVERYDAY VALUE  BAKING SODA,
1613,99482427948,BAKING POWDER   ,
1614,99482427962,365 EVERYDAY VALUE  FRENCH VANILLA STEVIA EXTRACT LIQUID,
1615,99482428037,ORGANIC VINAIGRETTE   ,
1616,99482428044,ORGANIC BALSAMIC VINAIGRETTE   ,
1617,99482428051,DRESSING   ,
1618,99482428068,365 EVERYDAY VALUE  ORGANIC ITALIAN DRESSING,
1619,99482428075,365 EVERYDAY VALUE  FAT FREE BALSAMIC VINAIGRETTE,
1620,99482428143,ORGANIC VINAIGRETTE   ,
1621,99482428167,ORGANIC DRESSING   ,
1622,99482428174,365 EVERYDAY VALUE  ORGANIC LIGHT RANCH DRESSING,
1623,99482428198,365 EVERYDAY VALUE  ORGANIC CREAM CHEESE,
1624,99482428204,365 EVERYDAY VALUE  ORGANIC NEUFCHATEL CHEESE,
1625,99482428228,365 EVERYDAY VALUE  ORGANIC MICROWAVE POPCORN  LIGHT BUTTER,
1626,99482428495,365 EVERYDAY VALUE  MICROWAVE POPCORN,
1627,99482428525,CULTURED LOWFAT BUTTERMILK   ,
1628,99482428761,365 EVERYDAY VALUE  PUFFS  CHEESE,
1629,99482428778,365 EVERYDAY VALUE  CHEESE CURLS,
1630,99482428860,ICE CREAM   ,
1631,99482428877,ICE CREAM   ,
1632,99482428938,MINI PRETZEL TWISTS   ,
1633,99482428945,365 EVERYDAY VALUE  ORGANIC CRUNCHY PRETZEL STICKS,
1634,99482430054,365 EVERYDAY VALUE  VITAMIN D MILK,
1635,99482430078,VITAMIN D MILK   ,
1636,99482430085,365 EVERYDAY VALUE  REDUCED FAT MILK,
1637,99482430115,365 EVERYDAY VALUE  LOWFAT MILK,
1638,99482430122,365 EVERYDAY VALUE  LOW FAT MILK,
1639,99482430139,365 EVERYDAY VALUE  1% LOW FAT MILK,
1640,99482430153,FAT FREE MILK   ,
1641,99482430160,365 EVERYDAY VALUE  SKIM FAT FREE MILK,
1642,99482430184,WHOLE VITAMIN D MILK   ,
1643,99482430191,WHOLE VITAMIN D MILK   ,
1644,99482430207,365 EVERYDAY VALUE  REDUCED FAT COW MILK  2% MILKFAT,
1645,99482430214,365 EVERYDAY VALUE  2% REDUCED FAT MILK,
1646,99482430221,365 EVERYDAY VALUE  2% REDUCED FAT MILK,
1647,99482430238,365 EVERYDAY VALUE  1% LOWFAT MILK,
1648,99482430245,365 EVERYDAY VALUE  1% MILKFAT LOWFAT MILK,
1649,99482430252,365 EVERYDAY VALUE  1% LOWFAT MILK,
1650,99482430269,365 EVERYDAY VALUE  FAT FREE SKIM MILK,
1651,99482430276,365 EVERYDAY VALUE  FAT FREE SKIM MILK,
1652,99482430283,365 EVERYDAY VALUE  FAT FREE MILK,
1653,99482430290,365 EVERYDAY VALUE  LOWFAT CHOCOLATE MILK,
1654,99482430306,LOWFAT MILK   ,
1655,99482430399,WHOLE VITAMIN D MILK   ,
1656,99482430412,WHOLE VITAMIN D MILK   ,
1657,99482430436,REDUCED FAT MILK   ,
1658,99482430443,REDUCED FAT MILK   ,
1659,99482430450,REDUCED FAT MILK   ,
1660,99482430504,SKIM FAT FREE MILK   ,
1661,99482430511,FAT FREE SKIM MILK   ,
1662,99482430528,SKIM MILK   ,
1663,99482430535,CHOCOLATE MILK   ,
1664,99482430542,LOWFAT MILK   ,
1665,99482430559,365 EVERYDAY VALUE  LOWFAT CHOCOLATE MILK  CHOCOLATE,
1666,99482430566,REDUCED FAT MILK   ,
1667,99482430870,INSTANT MASHED POTATOES   ,
1668,99482430887,365 EVERYDAY VALUE  MASHED POTATOES  GARLIC,
1669,99482430948,ORGANIC EARLY BIRD MULTI SEED BREAD SLICES   ,
1670,99482430955,365 EVERYDAY VALUE  ORGANIC WHOLE WHEAT BREAD  TOUCH OF HONEY,
1671,99482430962,365 EVERYDAY VALUE  MIGHTY MULTIGRAIN,
1672,99482430979,365 EVERYDAY VALUE  ORGANIC SNAPPY SOURDOUGH SMALL BATCH BREAD,
1673,99482430986,365 EVERYDAY VALUE  SMALL BATCH BREAD CLASSIC WHITE BREAD,
1674,99482431020,INSTANT HOT CEREAL   ,
1675,99482431037,365 EVERYDAY VALUE  ORGANIC STEEL CUT OATS,
1676,99482431099,365 EVERYDAY VALUE  WHOLE WHEAT ELBOWS,
1677,99482431105,365 EVERYDAY VALUE  ORGANIC CAPELLINI,
1678,99482431112,365 EVERYDAY VALUE  ORGANIC FETTUCCINE MACARONI PRODUCT,
1679,99482431129,WHOLE FOODS MARKET  ORGANIC ORGO  MACARONI PRODUCT   ,
1680,99482431136,WHOLE FOODS MARKET  ORGANIC ZITI   ,
1681,99482431143,365 EVERYDAY VALUE  ORGANIC SHELLS PREMIUM ITALIAN PASTA  MACARONI PRODUCT,
1682,99482431150,WHOLE FOODS MARKET  ORGANIC CASARECCE  MACARONI PRODUCT   ,
1683,99482431167,WHOLE FOODS MARKET  ORGANIC ORECCHIETTE REGATE MACARONI   ,
1684,99482431181,WHOLE FOODS MARKET  ORGANIC PIPE RIGATE PASTA   ,
1685,99482431198,WHOLE FOODS MARKET  ORGANIC RIGATONI   ,
1686,99482431259,WHOLE FOODS MARKET  ITALIAN SPARKLING MINERAL WATER  LEMON   ,
1687,99482431273,WHOLE FOODS MARKET  ITALIAN SPARKLING MINERAL WATER  LIME   ,
1688,99482431334,WHIPPED TOPPING   ,
1689,99482431402,365 EVERYDAY VALUE  THIN CRUST PEPPERONI PIZZA,
1690,99482431419,THIN CRUST PIZZA   ,
1691,99482431426,365 EVERYDAY VALUE  SUPREME THIN CRUST PIZZA,
1692,99482431587,WHOLE FOODS MARKET  TANGERINE ITALIAN SODA   ,
1693,99482431594,LEMON ITALIAN SODA   ,
1694,99482431600,WHOLE FOODS MARKET  PINK GRAPE FRUIT ITALIAN SODA   ,
1695,99482431631,365 EVERYDAY VALUE  UNCURED BEEF HOT DOGS,
1696,99482431648,ORGANIC RELISH   ,
1697,99482431730,365 EVERYDAY VALUE  SPAGHETTI,
1698,99482431747,365 EVERYDAY VALUE  ORGANIC LINGUINE,
1699,99482431754,365 EVERYDAY VALUE  PENNE RIGATE,
1700,99482431761,365 EVERYDAY VALUE  FUSILLI PREMIUM ITALIAN PASTA  MACARONI PRODUCTS,
1701,99482431778,WHOLE FOODS MARKET  ORGANIC FARFALLE BRONZE CUT PASTA  MACARONI PRODUCT   ,
1702,99482431785,365 EVERYDAY VALUE  ORGANIC PREMIUM ITALIAN LASAGNE PASTA  MACARONI PRODUCT,
1703,99482432119,WHOLE FOODS MARKET  GOAT CHEESE CRUMBLES   ,
1704,99482433376,365 EVERYDAY VALUE  LIGHT CREAM,
1705,99482433383,365 EVERYDAY VALUE  HEAVY CREAM,
1706,99482433390,HEAVY CREAM   ,
1707,99482434045,365 EVERYDAY VALUE  GOAT CHEESE,
1708,99482434052,365 EVERYDAY VALUE  SHREDDED MILD CHEDDAR & MONTEREY JACK,
1709,99482434076,365 EVERYDAY VALUE  SHREDDED MILD CHEDDAR CHEESE,
1710,99482434083,365 EVERYDAY VALUE  PROVOLONE CHEESE SLICES,
1711,99482434090,365 EVERYDAY VALUE  DELICIOUS NATURAL CHEESE  KOSHER CHEDDAR,
1712,99482434106,365 EVERYDAY VALUE  DELICIOUS NATURAL CHEESE  SMOOTH  CREAMY,
1713,99482434120,365 EVERYDAY VALUE  FETA CHEESE,
1714,99482434137,365 EVERYDAY VALUE  DELICIOUS NATURAL CHEESE  EMMENTALER,
1715,99482434144,365 EVERYDAY VALUE  SLIVERED BLANCHED ALMONDS,
1716,99482434151,WHOLE ALMONDS   ,
1717,99482434168,365EVERYDAY VALUE  AMONDS  ROASTED & SALTED,
1718,99482434175,SLICED ALMONDS   ,
1719,99482434182,365 EVERYDAY VALUE  ROASTED & UNSALTED ALMONDS,
1720,99482434205,365 EVERYDAY VALUE  SWEETENED BANANA CHIPS,
1721,99482434212,WHOLE CASHEWS   ,
1722,99482434229,365 EVERYDAY VALUE  CASHEWS  ROASTED & SALTED,
1723,99482434236,CASHEWS   ,
1724,99482434250,365 EVERYDAY VALUE  DRIED CRANBERRIES,
1725,99482434274,365 EVERYDAY VALUE  MIXED NUTS,
1726,99482434281,365 EVERYDAY VALUE  ORGANIC HALVES & PIECES WALNUTS,
1727,99482434328,365 EVERYDAY VALUE  ORGANIC TURKISH APRICOTS,
1728,99482434335,ORGANIC WHOLE CASHEWS   ,
1729,99482434342,365 EVERYDAY VALUE  ORGANIC UNSALTED WHOLE CASHEWS,
1730,99482434373,365 EVERYDAY VALUE  MANGO SLICED,
1731,99482434380,365 EVERYDAY VALUE  ORGANIC WHOLE PEANUTS,
1732,99482434427,365 EVERYDAY VALUE  ORGANIC SUNFLOWER KERNELS  ROASTED & SALTED,
1733,99482434434,365 EVERYDAY VALUE  ORGANIC KERNELS SUNFLOWER  ROASTED & UNSALTED,
1734,99482434458,365 EVERYDAY VALUE  ROASTED & SALTED PEANUTS,
1735,99482434465,PEANUTS   ,
1736,99482434472,365 EVERYDAY VALUE  PECANS HALVES & PIECES,
1737,99482434489,365 EVERYDAY VALUE  CHOPPED PECANS,
1738,99482434496,365 EVERYDAY VALUE  SHELLED PUMPKIN SEEDS,
1739,99482434502,365 EVERYDAY VALUE  SWEETENED PINEAPPLE PIECES,
1740,99482434540,365 EVERYDAY VALUE  PITTED PRUNES  NATURALLY SWEET,
1741,99482434557,365 EVERYDAY VALUE  ROASTED & SALTED SUNFLOWER KERNELS,
1742,99482434564,365 EVERYDAY VALUE  SUNFLOWER KERNELS,
1743,99482434571,365 EVERYDAY VALUE  SEEDLESS RAISINS,
1744,99482434588,365 EVERYDAY VALUE  CARNIVAL TRAIL MIX  CHOCOLATE CHERRY,
1745,99482434595,365 EVERYDAY VALUE  CAPE COD TRAIL MIX,
1746,99482434601,365 EVERYDAY VALUE  HODGEPODGE HARVEST TRAIL MIX,
1747,99482434618,365 EVERYDAY VALUE  WALNUTS HALVES & PIECES,
1748,99482434625,365 EVERYDAY VALUE  CHOPPED WALNUTS,
1749,99482434632,CULTURED LOWFAT BUTTERMILK   ,
